frame,LF,RF,RH,LH
15957,-1.0,0.6253820061683655,-0.7301520109176636,1.0
15958,-0.8524150252342224,0.338919997215271,-1.0,0.7821940183639526
15959,-0.47269999980926514,0.1321759968996048,-0.9967389702796936,0.4915040135383606
15960,-0.01344399992376566,-0.120107002556324,-0.4774630069732666,0.21519799530506134
15961,0.4065079987049103,-0.3163529932498932,0.072052001953125,0.03137899935245514
15962,0.6687359809875488,-0.538411021232605,0.6578570008277893,-0.2245129942893982
15963,0.8590199947357178,-0.801671028137207,1.0,-0.5404030084609985
15964,1.0,-1.0,0.8713260293006897,-0.8181589841842651
15965,0.7701860070228577,-0.5682569742202759,0.5980209708213806,-1.0
15966,0.4882589876651764,-0.025505999103188515,0.3539389967918396,-0.5462489724159241
15967,0.20515799522399902,0.3423449993133545,0.1043429970741272,-0.1172339990735054
15968,-0.07490299642086029,0.710578978061676,-0.14890499413013458,0.3822309970855713
15969,-0.3646700084209442,0.8942090272903442,-0.41068801283836365,0.6577789783477783
15970,-0.6408650279045105,1.0,-0.651760995388031,0.9768589735031128
15971,-1.0,0.7815369963645935,-0.9438949823379517,1.0
15972,-0.8664550185203552,0.5418170094490051,-1.0,0.6916459798812866
15973,-0.4142270088195801,0.299125999212265,-0.5168589949607849,0.4114539921283722
15974,0.11722099781036377,0.09271299839019775,-0.07340099662542343,0.1893959939479828
15975,0.4715009927749634,-0.20440900325775146,0.32754701375961304,-0.11753900349140167
15976,0.7624949812889099,-0.41262000799179077,0.7428860068321228,-0.3349139988422394
15977,1.0,-0.6533499956130981,1.0,-0.6001440286636353
15978,0.8677120208740234,-1.0,0.9593350291252136,-0.8648750185966492
15979,0.6006669998168945,-0.7782890200614929,0.7308250069618225,-1.0
15980,0.3057360053062439,-0.2900260090827942,0.44603198766708374,-0.5326030254364014
15981,0.054260000586509705,0.13933999836444855,0.2453330010175705,-0.018338000401854515
15982,-0.17698100209236145,0.549347996711731,0.02170100063085556,0.44445300102233887
15983,-0.43090400099754333,0.8467280268669128,-0.2223999947309494,0.7353439927101135
15984,-0.7107639908790588,1.0,-0.4972139894962311,0.952547013759613
15985,-1.0,0.9822909832000732,-0.7492619752883911,1.0
15986,-0.9484120011329651,0.74549400806427,-0.9902960062026978,0.7422040104866028
15987,-0.3468469977378845,0.5366219878196716,-1.0,0.5557659864425659
15988,0.1887740045785904,0.32806000113487244,-0.3552649915218353,0.3207559883594513
15989,0.4787069857120514,0.07938600331544876,0.2719700038433075,0.09261900186538696
15990,0.6235780119895935,-0.15439699590206146,0.7318339943885803,-0.09715999662876129
15991,0.7885059714317322,-0.4001300036907196,1.0,-0.33779600262641907
15992,1.0,-0.6671550273895264,0.9734110236167908,-0.5561950206756592
15993,0.9305199980735779,-0.8676559925079346,0.735617995262146,-0.7394300103187561
15994,0.767300009727478,-1.0,0.5653060078620911,-0.8753839731216431
15995,0.5731019973754883,-0.5095049738883972,0.388933002948761,-1.0
15996,0.334306001663208,-0.01881599985063076,0.1998949944972992,-0.4878320097923279
15997,0.06724199652671814,0.25093400478363037,-0.005245999898761511,0.13154399394989014
15998,-0.18878400325775146,0.528702974319458,-0.20373199880123138,0.5450000166893005
15999,-0.4562720060348511,0.7759730219841003,-0.42515799403190613,0.7786880135536194
16000,-0.7162799835205078,0.9442930221557617,-0.6551859974861145,1.0
16001,-1.0,1.0,-0.9094750285148621,0.8330690264701843
16002,-0.979640007019043,0.8331829905509949,-1.0,0.6298120021820068
16003,-0.5565040111541748,0.587602972984314,-0.7418529987335205,0.39625000953674316
16004,-0.025637999176979065,0.36044201254844666,-0.3625659942626953,0.1507139950990677
16005,0.42399999499320984,0.11207900196313858,-0.02102999947965145,-0.06819900125265121
16006,0.6396530270576477,-0.17269599437713623,0.4619849920272827,-0.28797900676727295
16007,0.7758690118789673,-0.463811993598938,0.8537020087242126,-0.5089859962463379
16008,1.0,-0.706387996673584,1.0,-0.700950026512146
16009,0.73430997133255,-1.0,0.7444249987602234,-0.9434999823570251
16010,0.4910309910774231,-0.49230900406837463,0.5049660205841064,-1.0
16011,0.23991599678993225,0.08187100291252136,0.2856839895248413,-0.42965400218963623
16012,0.01911200024187565,0.5534070134162903,0.08263599872589111,0.13155700266361237
16013,-0.241567000746727,0.8609709739685059,-0.12855499982833862,0.5738300085067749
16014,-0.5144559741020203,1.0,-0.37552499771118164,0.7995799779891968
16015,-0.7901729941368103,0.9966430068016052,-0.6132670044898987,1.0
16016,-1.0,0.7424560189247131,-0.8294280171394348,0.8919469714164734
16017,-0.8926249742507935,0.5228539705276489,-1.0,0.6694139838218689
16018,-0.2867169976234436,0.3167240023612976,-0.686523973941803,0.43046098947525024
16019,0.25926199555397034,0.09187000244855881,-0.14271500706672668,0.2277979999780655
16020,0.6278660297393799,-0.15763700008392334,0.3662460148334503,-0.001028000027872622
16021,0.865568995475769,-0.4908269941806793,0.6796839833259583,-0.2915610074996948
16022,1.0,-0.7863289713859558,0.9463269710540771,-0.5466930270195007
16023,0.8600519895553589,-1.0,1.0,-0.7001389861106873
16024,0.5856530070304871,-0.7972019910812378,0.7250490188598633,-1.0
16025,0.3272480070590973,-0.19300700724124908,0.48968198895454407,-0.7610599994659424
16026,0.06449499726295471,0.29053398966789246,0.2729940116405487,-0.22227099537849426
16027,-0.19814200699329376,0.582876980304718,0.031235000118613243,0.41515401005744934
16028,-0.504315972328186,0.7369269728660583,-0.24616000056266785,0.7315139770507812
16029,-0.7804239988327026,0.9147130250930786,-0.5445070266723633,1.0
16030,-1.0,1.0,-0.785502016544342,0.8917059898376465
16031,-0.8477510213851929,0.9137939810752869,-1.0,0.6478080153465271
16032,-0.20118099451065063,0.7690290212631226,-0.6158999800682068,0.5060819983482361
16033,0.20539699494838715,0.500715970993042,-0.2079019993543625,0.2795400023460388
16034,0.5125889778137207,0.22368599474430084,0.15310199558734894,0.0612730011343956
16035,0.7802489995956421,-0.07246299833059311,0.41635099053382874,-0.16696099936962128
16036,0.9213029742240906,-0.40548598766326904,0.6812329888343811,-0.42907199263572693
16037,1.0,-0.7101529836654663,0.9599120020866394,-0.6623299717903137
16038,0.8155660033226013,-1.0,1.0,-0.9026989936828613
16039,0.52708500623703,-0.7871900200843811,0.6838099956512451,-1.0
16040,0.3135380148887634,-0.20058800280094147,0.4549739956855774,-0.4547150135040283
16041,0.10957899689674377,0.32581600546836853,0.25471100211143494,0.09121699631214142
16042,-0.13777899742126465,0.6053670048713684,0.002686999971047044,0.46604400873184204
16043,-0.4451259970664978,0.6834629774093628,-0.29621198773384094,0.759190022945404
16044,-0.6905440092086792,0.8176599740982056,-0.5742359757423401,1.0
16045,-0.9187949895858765,1.0,-0.8136280179023743,0.9441140294075012
16046,-1.0,0.8518549799919128,-1.0,0.7358649969100952
16047,-0.47727999091148376,0.6684769988059998,-0.8077110052108765,0.55000901222229
16048,-0.014569000340998173,0.4564349949359894,-0.4387499988079071,0.36603298783302307
16049,0.34176498651504517,0.23148399591445923,-0.06238099932670593,0.1779550015926361
16050,0.5636270046234131,0.009247999638319016,0.2634870111942291,-0.007071999832987785
16051,0.7145360112190247,-0.24033799767494202,0.5269110202789307,-0.19315199553966522
16052,0.8702449798583984,-0.46234801411628723,0.8405479788780212,-0.3909049928188324
16053,1.0,-0.7178440093994141,1.0,-0.6152259707450867
16054,0.9254159927368164,-1.0,0.8936030268669128,-0.8134030103683472
16055,0.7230740189552307,-0.7119160294532776,0.6769940257072449,-1.0
16056,0.5040950179100037,-0.022995000705122948,0.4622569978237152,-0.8823750019073486
16057,0.29899901151657104,0.38446998596191406,0.2752479910850525,-0.19544099271297455
16058,0.04882799834012985,0.6998479962348938,0.0636729970574379,0.30923500657081604
16059,-0.2011840045452118,0.8452140092849731,-0.18923300504684448,0.6185219883918762
16060,-0.4766159951686859,0.9309899806976318,-0.44385799765586853,0.8961390256881714
16061,-0.7502790093421936,1.0,-0.6783350110054016,1.0
16062,-1.0,0.8133900165557861,-0.898036003112793,0.762902021408081
16063,-0.5292850136756897,0.60862797498703,-1.0,0.5566419959068298
16064,0.018147999420762062,0.4113360047340393,-0.5732589960098267,0.3740440011024475
16065,0.3520210087299347,0.20138700306415558,-0.16469700634479523,0.15745499730110168
16066,0.6502559781074524,-0.0020910000894218683,0.2860899865627289,-0.02257400006055832
16067,0.8304870128631592,-0.23583799600601196,0.5436840057373047,-0.22026300430297852
16068,0.9665799736976624,-0.4653269946575165,0.8333920240402222,-0.409851998090744
16069,1.0,-0.7551329731941223,1.0,-0.6346920132637024
16070,0.9430490136146545,-1.0037169456481934,0.8365839719772339,-0.8270620107650757
16071,0.7815120220184326,-1.0,0.6602799892425537,-1.0
16072,0.6094570159912109,-0.49022001028060913,0.5165320038795471,-0.8480579853057861
16073,0.39455699920654297,0.01434400025755167,0.3631629943847656,-0.39528799057006836
16074,0.19985400140285492,0.48011699318885803,0.2067050039768219,0.09212499856948853
16075,0.018655000254511833,0.8028789758682251,0.05304799973964691,0.38233500719070435
16076,-0.18654599785804749,0.977524995803833,-0.12495400011539459,0.6120499968528748
16077,-0.4120599925518036,1.0,-0.33319199085235596,0.8166599869728088
16078,-0.6965429782867432,0.8349900245666504,-0.5744220018386841,1.0
16079,-1.0,0.6057419776916504,-0.787742018699646,0.9034590125083923
16080,-0.9844480156898499,0.46651899814605713,-0.9150519967079163,0.7193509936332703
16081,-0.445592999458313,0.29436999559402466,-1.0,0.5468320250511169
16082,0.08194799721240997,0.11538299918174744,-0.530206024646759,0.39684998989105225
16083,0.5980280041694641,-0.024157999083399773,-0.0668720006942749,0.22531099617481232
16084,0.9164209961891174,-0.23225300014019012,0.3300909996032715,0.024390000849962234
16085,1.0,-0.46689099073410034,0.6525200009346008,-0.18269400298595428
16086,1.0028879642486572,-0.7101100087165833,0.9288730025291443,-0.43081700801849365
16087,0.8089349865913391,-1.0,1.0,-0.6603360176086426
