frame,LF,RF,RH,LH
48528,1.0,-1.0,0.691910982131958,-0.8993319869041443
48529,0.7899240255355835,-0.8134440183639526,0.5303410291671753,-1.0
48530,0.6026309728622437,-0.45083698630332947,0.3476490080356598,-0.5187829732894897
48531,0.39455899596214294,0.013392999768257141,0.1912270039319992,-0.04542599990963936
48532,0.21086600422859192,0.22004300355911255,0.006624999921768904,0.20736399292945862
48533,-0.0006140000186860561,0.3200640082359314,-0.15102699398994446,0.3632189929485321
48534,-0.16928599774837494,0.46145498752593994,-0.28191500902175903,0.5174480080604553
48535,-0.3667150139808655,0.5065249800682068,-0.4463610053062439,0.7445210218429565
48536,-0.5491909980773926,0.6124460101127625,-0.5982620120048523,0.9786779880523682
48537,-0.7149710059165955,0.6941930055618286,-0.7243080139160156,1.0
48538,-0.8568810224533081,0.8364549875259399,-0.8364670276641846,0.8484950065612793
48539,-1.0,0.998386025428772,-1.0,0.6936900019645691
48540,-0.8593800067901611,1.0,-0.7334669828414917,0.530817985534668
48541,-0.7038090229034424,0.8130419850349426,-0.3354620039463043,0.3997650146484375
48542,-0.08771099895238876,0.6247220039367676,-0.09540800005197525,0.26623499393463135
48543,0.26282599568367004,0.3416849970817566,0.09151200205087662,0.04182799905538559
48544,0.5664499998092651,0.1671990007162094,0.3427329957485199,-0.12978799641132355
48545,0.7783160209655762,-0.12513099610805511,0.5513479709625244,-0.36138200759887695
48546,0.956803023815155,-0.3987860083580017,0.8192219734191895,-0.5714510083198547
48547,1.0,-0.7106360197067261,1.0,-0.8150100111961365
48548,0.8893139958381653,-0.958931028842926,0.8736720085144043,-1.0
48549,0.6908429861068726,-1.0,0.6676949858665466,-0.8115050196647644
48550,0.4615209996700287,-0.5116959810256958,0.41316699981689453,-0.214478999376297
48551,0.263713002204895,0.15144599974155426,0.1997160017490387,0.06245199963450432
48552,0.03413400053977966,0.4962390065193176,-0.043574001640081406,0.27771899104118347
48553,-0.1805720031261444,0.6720920205116272,-0.26265498995780945,0.5614050030708313
48554,-0.42777198553085327,0.7889649868011475,-0.45450499653816223,0.8350329995155334
48555,-0.6726210117340088,0.9443830251693726,-0.706915020942688,1.0
48556,-0.8742989897727966,1.0,-0.9186530113220215,0.9364380240440369
48557,-1.0,0.7902870178222656,-1.0,0.7366200089454651
48558,-0.8226490020751953,0.5368720293045044,-0.8165339827537537,0.4869450032711029
48559,-0.17397500574588776,0.32567399740219116,-0.3235349953174591,0.27896299958229065
48560,0.2756040096282959,0.11112000048160553,0.13200800120830536,0.09380000084638596
48561,0.6031649708747864,-0.10027600079774857,0.35234299302101135,-0.12860900163650513
48562,0.8556339740753174,-0.3500469923019409,0.5388000011444092,-0.3522379994392395
48563,1.0,-0.575078010559082,0.8333449959754944,-0.6004729866981506
48564,0.9294340014457703,-0.7944110035896301,1.0,-0.8052610158920288
48565,0.6590999960899353,-1.0,0.8396250009536743,-1.0
48566,0.4488619863986969,-0.6013069748878479,0.6275609731674194,-0.8113179802894592
48567,0.26564499735832214,-0.1736849993467331,0.44033798575401306,-0.11211399734020233
48568,0.04026800021529198,0.2937229871749878,0.21688799560070038,0.27902698516845703
48569,-0.1688700020313263,0.5555679798126221,0.02377299964427948,0.48420798778533936
48570,-0.35272398591041565,0.7959120273590088,-0.15128600597381592,0.6821799874305725
48571,-0.5774639844894409,1.0,-0.3555830121040344,0.8769239783287048
48572,-0.7958809733390808,0.9371659755706787,-0.5704280138015747,1.0
48573,-1.0,0.6507239937782288,-0.7469499707221985,0.9562159776687622
48574,-0.9293069839477539,0.4750649929046631,-0.8824030160903931,0.7623540163040161
48575,-0.6521869897842407,0.2768099904060364,-1.0,0.5547450184822083
48576,-0.21260200440883636,0.10125900059938431,-0.873000979423523,0.3831369876861572
48577,-0.04987800121307373,-0.11129499971866608,0.03274400159716606,0.1879190057516098
48578,0.028540000319480896,-0.24748100340366364,0.629984974861145,0.044252000749111176
48579,0.2911809980869293,-0.41403400897979736,0.9814389944076538,-0.10863500088453293
48580,0.16724500060081482,-0.5861709713935852,1.0,-0.2748660147190094
48581,0.11529099941253662,-0.7251589894294739,0.9047970175743103,-0.44753700494766235
48582,0.2650209963321686,-0.8955439925193787,0.7909179925918579,-0.6273099780082703
48583,0.5141270160675049,-1.0,0.7308859825134277,-0.7545409798622131
48584,0.7697820067405701,-0.9230290055274963,0.6561130285263062,-0.8868399858474731
48585,1.0,-0.1785530000925064,0.5644940137863159,-1.0
48586,0.9514139890670776,-0.39415401220321655,0.47081300616264343,-0.8459399938583374
48587,0.744225025177002,-0.0020540000405162573,0.3283179998397827,-0.29523900151252747
48588,0.5400909781455994,0.18429499864578247,0.1820860058069229,0.0697069987654686
48589,0.3375909924507141,0.36052900552749634,0.028224999085068703,0.2977539896965027
48590,0.09993000328540802,0.44079700112342834,-0.12998999655246735,0.75136798620224
48591,-0.1473200023174286,0.511093020439148,-0.30855199694633484,0.6773710250854492
48592,-0.4727430045604706,0.5199350118637085,-0.543919026851654,0.8667719960212708
48593,-0.6878100037574768,0.591821014881134,-0.7103279829025269,1.0
48594,-0.8657979965209961,0.7937009930610657,-0.840624988079071,0.9072269797325134
48595,-1.0,1.0,-0.8744660019874573,0.7563369870185852
48596,-0.6799389719963074,0.8713750243186951,-1.0,0.5561950206756592
48597,-0.5156630277633667,0.6409810185432434,-0.6543049812316895,0.3486120104789734
48598,-0.004178000148385763,0.4621720016002655,-0.16842100024223328,0.17264899611473083
48599,0.2461560070514679,0.180635005235672,0.2734139859676361,-0.045903999358415604
48600,0.33180099725723267,-0.1302189975976944,0.5122110247612,-0.3157069981098175
48601,0.4736190140247345,-0.4378969967365265,0.8006049990653992,-0.5411019921302795
48602,0.6587560176849365,-0.7276859879493713,1.0,-0.7946820259094238
48603,0.879830002784729,-1.0,0.9262549877166748,-1.0
48604,1.0,-0.8388990163803101,0.7077040076255798,-0.7323279976844788
48605,0.7690920233726501,-0.594124972820282,0.4774720072746277,-0.16017399728298187
48606,0.5447850227355957,-0.02242800034582615,0.2534869909286499,0.11436200141906738
48607,0.2704170048236847,0.30340999364852905,-0.008673000149428844,0.2677359879016876
48608,-0.011257000267505646,0.4875029921531677,-0.2910969853401184,0.4009679853916168
48609,-0.2516840100288391,0.6759939789772034,-0.5221070051193237,0.637578010559082
48610,-0.5344449877738953,0.8998309969902039,-0.7845460176467896,0.8534700274467468
48611,-0.8257279992103577,1.0,-1.0,1.0
48612,-1.0,0.9026610255241394,-0.5965309739112854,0.9589400291442871
48613,-0.9027550220489502,0.6207360029220581,-0.33791399002075195,0.6856529712677002
48614,-0.2471109926700592,0.3934650123119354,0.021049000322818756,0.46804898977279663
48615,0.2647950053215027,0.1352819949388504,0.3342120051383972,0.22179900109767914
48616,0.6042699813842773,-0.14615599811077118,0.5163930058479309,-0.0433880016207695
48617,0.8579670190811157,-0.38090500235557556,0.6969040036201477,-0.2732299864292145
48618,1.0,-0.6647289991378784,0.8480240106582642,-0.547569990158081
48619,0.9533640146255493,-0.9297810196876526,1.0,-0.7832790017127991
48620,0.7331039905548096,-1.0,0.8282240033149719,-1.0
48621,0.5311710238456726,-0.9083539843559265,0.6604970097541809,-0.7865200042724609
48622,0.3411259949207306,-0.51569002866745,0.48963600397109985,-0.345551997423172
48623,0.14972500503063202,-0.012387000024318695,0.3338330090045929,-0.058508001267910004
48624,-0.021841000765562057,0.37697601318359375,0.18181300163269043,0.2666630148887634
48625,-0.20265300571918488,0.6012790203094482,-0.014427999965846539,0.4924030005931854
48626,-0.4157409965991974,0.8349090218544006,-0.2564460039138794,0.7227969765663147
48627,-0.631492018699646,0.9596160054206848,-0.47223100066185,0.9613069891929626
48628,-0.8467940092086792,1.0,-0.6556040048599243,1.0
48629,-1.0,0.8530780076980591,-0.8490009903907776,0.8306829929351807
48630,-0.7770169973373413,0.6247990131378174,-1.0,0.607338011264801
48631,-0.196151003241539,0.45563799142837524,-0.6498420238494873,0.415818989276886
48632,0.3276959955692291,0.30165401101112366,-0.12380299717187881,0.21035200357437134
48633,0.648938000202179,0.07364899665117264,0.300368994474411,-0.02673099935054779
48634,0.8931710124015808,-0.15022000670433044,0.6402699947357178,-0.25442200899124146
48635,0.951225996017456,-0.49135398864746094,0.882872998714447,-0.5468279719352722
48636,1.0,-0.7895449995994568,1.0,-0.810204029083252
48637,0.9079030156135559,-1.0,0.848812997341156,-1.0
48638,0.7282829880714417,-0.8059920072555542,0.6642739772796631,-0.4066529870033264
48639,0.5492519736289978,-0.31733399629592896,0.4556869864463806,-0.027772000059485435
48640,0.33632200956344604,0.17892099916934967,0.22871699929237366,0.21026499569416046
48641,0.12424899637699127,0.5104290246963501,-0.01068700011819601,0.38911500573158264
48642,-0.042204998433589935,0.6706410050392151,-0.20182199776172638,0.46376699209213257
48643,-0.16327199339866638,0.8441630005836487,-0.33634400367736816,0.6108180284500122
48644,-0.2908009886741638,0.9760890007019043,-0.502016007900238,0.7934150099754333
