frame,LF,RF,RH,LH
8421,1.0,-0.6808590292930603,0.9704220294952393,-0.515067994594574
8422,0.9426730275154114,-0.8174009919166565,0.7494630217552185,-0.7044249773025513
8423,0.6869919896125793,-1.0,0.49467700719833374,-0.8807700276374817
8424,0.5198389887809753,-0.7256389856338501,0.33852699398994446,-1.0
8425,0.34208300709724426,-0.475585013628006,0.1864060014486313,-0.775147020816803
8426,0.16745500266551971,0.04435800015926361,0.044408999383449554,-0.35825100541114807
8427,-0.015205999836325645,0.3828809857368469,-0.0955910012125969,0.033250000327825546
8428,-0.23387600481510162,0.6300939917564392,-0.21504700183868408,0.3826169967651367
8429,-0.4283140003681183,0.7906489968299866,-0.3589969873428345,0.6935409903526306
8430,-0.6533910036087036,0.9202049970626831,-0.501570999622345,0.9246730208396912
8431,-0.8490380048751831,1.0,-0.6426460146903992,1.0
8432,-1.0,0.8405680060386658,-0.7469649910926819,0.9133539795875549
8433,-0.757902979850769,0.6800959706306458,-0.8635590076446533,0.7527779936790466
8434,-0.5780739784240723,0.4678550064563751,-0.9986310005187988,0.5481979846954346
8435,-0.08665300160646439,0.2558700144290924,-1.0,0.3360610008239746
8436,0.1919730007648468,0.10417799651622772,-0.5664539933204651,0.1965560019016266
8437,0.3978399932384491,-0.06975100189447403,-0.08540400117635727,0.04104899987578392
8438,0.5236729979515076,-0.24066700041294098,0.3211579918861389,-0.15098699927330017
8439,0.6232839822769165,-0.44135400652885437,0.7157390117645264,-0.33874401450157166
8440,0.6948890089988708,-0.6667259931564331,0.9689009785652161,-0.5178250074386597
8441,0.7923679947853088,-0.8731269836425781,1.0,-0.7017800211906433
8442,0.9533470273017883,-1.0,0.8109580278396606,-0.8706510066986084
8443,1.0,-0.7541769742965698,0.6183180212974548,-1.0
8444,0.8337330222129822,-0.16043099761009216,0.49294400215148926,-0.9769120216369629
8445,0.6470040082931519,0.2924180030822754,0.34484100341796875,-0.5608109831809998
8446,0.3497439920902252,0.43678799271583557,0.13008299469947815,-0.13836100697517395
8447,0.10056199878454208,0.5403620004653931,-0.05840799957513809,0.17596200108528137
8448,-0.1782590001821518,0.618573009967804,-0.25075000524520874,0.43022599816322327
8449,-0.37431299686431885,0.8154280185699463,-0.41857999563217163,0.7492709755897522
8450,-0.6071010231971741,0.9557210206985474,-0.5862089991569519,1.0
8451,-0.8179569840431213,1.0,-0.7420099973678589,0.9690520167350769
8452,-1.0,0.7946109771728516,-1.0,0.7262660264968872
8453,-0.6445299983024597,0.5489599704742432,-0.7628800272941589,0.5497660040855408
8454,-0.06267300248146057,0.354422003030777,-0.32557299733161926,0.38767901062965393
8455,0.28866100311279297,0.12529699504375458,0.1553640067577362,0.1881379932165146
8456,0.5243859887123108,-0.1620669960975647,0.48506098985671997,-0.042711999267339706
8457,0.8570650219917297,-0.4380899965763092,0.6431630253791809,-0.26636698842048645
8458,1.0,-0.730629026889801,0.8356040120124817,-0.47155898809432983
8459,0.9573969841003418,-1.0,1.0,-0.6976000070571899
8460,0.7556560039520264,-0.8921120166778564,0.8621699810028076,-0.8627219796180725
8461,0.550229012966156,-0.5245519876480103,0.6652029752731323,-1.0
8462,0.3294839859008789,-0.05324399843811989,0.47119200229644775,-0.6017280220985413
8463,0.14871999621391296,0.36561501026153564,0.31163400411605835,-0.02635899931192398
8464,-0.08104400336742401,0.6375200152397156,0.13560700416564941,0.33990201354026794
8465,-0.28645598888397217,0.792290985584259,-0.06357499957084656,0.6391350030899048
8466,-0.5535789728164673,0.8429440259933472,-0.24744699895381927,0.9044520258903503
8467,-0.8208950161933899,0.9060549736022949,-0.46072399616241455,1.0
8468,-1.0,1.0,-0.6438109874725342,0.8362839818000793
8469,-0.7899259924888611,0.9166899919509888,-0.7859659790992737,0.6862300038337708
8470,-0.4163399934768677,0.732010006904602,-1.0,0.494035005569458
8471,0.10444000363349915,0.5051199793815613,-0.9047139883041382,0.30180299282073975
8472,0.4546459913253784,0.29951798915863037,-0.26294898986816406,0.11124499887228012
8473,0.7363389730453491,0.05769500136375427,0.2159149944782257,-0.08901599794626236
8474,1.0,-0.1932069957256317,0.5492269992828369,-0.2924549877643585
8475,0.9952449798583984,-0.43086498975753784,0.7798910140991211,-0.5133129954338074
8476,0.9635429978370667,-0.6945570111274719,1.0,-0.7136560082435608
8477,0.9016730189323425,-0.9731469750404358,0.9135900139808655,-0.883741021156311
8478,0.7741159796714783,-1.0,0.7866150140762329,-1.0
8479,0.6244620084762573,-0.7757850289344788,0.6255459785461426,-0.6598650217056274
8480,0.46414801478385925,-0.2801310122013092,0.48760899901390076,-0.30906999111175537
8481,0.31198999285697937,0.12815600633621216,0.34850800037384033,0.06974399834871292
8482,0.1271349936723709,0.3506790101528168,0.18144600093364716,0.3518509864807129
8483,-0.06873299926519394,0.4345250129699707,0.0450810007750988,0.5093500018119812
8484,-0.24826499819755554,0.4644089937210083,-0.09466999769210815,0.7359740138053894
8485,-0.47749701142311096,0.45301899313926697,-0.27971699833869934,0.9442510008811951
8486,-0.696603000164032,0.5397610068321228,-0.4627639949321747,1.0
8487,-0.9221879839897156,0.7004640102386475,-0.6635419726371765,0.835453987121582
8488,-1.0,0.9503629803657532,-0.8315709829330444,0.6851289868354797
8489,-0.34247300028800964,1.0,-1.0,0.5509120225906372
8490,0.27638399600982666,0.8068469762802124,-0.8792719841003418,0.3927749991416931
8491,0.5398769974708557,0.5896810293197632,-0.3839789927005768,0.22076399624347687
8492,0.7314730286598206,0.3472970128059387,0.04244399815797806,0.027254000306129456
8493,0.8256940245628357,0.0835219994187355,0.2910909950733185,-0.16897499561309814
8494,0.8640710115432739,-0.1814740002155304,0.5619750022888184,-0.38822099566459656
8495,0.9468939900398254,-0.4118629992008209,0.8273800015449524,-0.5719889998435974
8496,1.0,-0.6977890133857727,0.9910529851913452,-0.7741940021514893
8497,0.979433000087738,-1.0,1.0,-1.0
8498,0.8425589799880981,-0.9860770106315613,0.8419880270957947,-0.7562599778175354
8499,0.6543149948120117,-0.6959739923477173,0.6514959931373596,-0.2868199944496155
8500,0.4604470133781433,-0.09225499629974365,0.4740529954433441,0.08367300033569336
8501,0.25136899948120117,0.35555899143218994,0.29801100492477417,0.38805800676345825
8502,0.0339060015976429,0.5160790085792542,0.1138330027461052,0.530813992023468
8503,-0.20091000199317932,0.6665850281715393,-0.08197499811649323,0.6415539979934692
8504,-0.4687980115413666,0.720067024230957,-0.302388995885849,0.8233280181884766
8505,-0.7610870003700256,0.7851830124855042,-0.5675809979438782,1.0
8506,-1.0,0.9940230250358582,-0.7670310139656067,0.9367560148239136
8507,-0.8711280226707458,1.0,-0.9188010096549988,0.7855259776115417
8508,-0.2708730101585388,0.828918993473053,-1.0,0.6322069764137268
8509,0.2074030041694641,0.5671960115432739,-0.522475004196167,0.44443899393081665
8510,0.5259730219841003,0.3337329924106598,-0.07565800100564957,0.26209700107574463
8511,0.7381079792976379,0.10012900084257126,0.29074499011039734,0.06992900371551514
8512,0.8547980189323425,-0.1641560047864914,0.5942149758338928,-0.1464110016822815
8513,0.9049850106239319,-0.3821359872817993,0.9006990194320679,-0.3452720046043396
8514,1.0,-0.6136929988861084,1.0,-0.5561869740486145
8515,0.8195779919624329,-0.826816976070404,0.9747539758682251,-0.7219229936599731
8516,0.5836920142173767,-1.0,0.7679579854011536,-0.8871430158615112
8517,0.3283959925174713,-0.4733319878578186,0.5590299963951111,-1.0
8518,0.06989099830389023,0.04436999931931496,0.38429298996925354,-0.5722630023956299
8519,-0.15762600302696228,0.4117479920387268,0.24969199299812317,0.013322999700903893
8520,-0.40885600447654724,0.6157670021057129,0.07983999699354172,0.4967010021209717
8521,-0.7197870016098022,0.6706839799880981,-0.1506969928741455,0.8100969791412354
8522,-1.0,0.7922329902648926,-0.3855539858341217,1.0
8523,-0.9847109913825989,1.0,-0.5676389932632446,0.8500300049781799
8524,-0.3716390132904053,0.9434260129928589,-0.7812219858169556,0.6646180152893066
8525,0.18251800537109375,0.7676730155944824,-1.0,0.4803810119628906
8526,0.5218949913978577,0.5591809749603271,-0.8965619802474976,0.28116101026535034
8527,0.740776002407074,0.31857600808143616,-0.23017999529838562,0.03524300083518028
8528,0.9247390031814575,0.1014230027794838,0.27352699637413025,-0.2197449952363968
8529,1.004106044769287,-0.20001499354839325,0.6197869777679443,-0.48117300868034363
8530,0.9885240197181702,-0.5233179926872253,0.8727650046348572,-0.7820159792900085
8531,1.0,-0.7894489765167236,1.0,-1.0
8532,0.7924649715423584,-1.0,0.8009080290794373,-0.8663870096206665
8533,0.5967569947242737,-0.675091028213501,0.5843600034713745,-0.30286499857902527
8534,0.4189769923686981,-0.07541599869728088,0.37894099950790405,0.0782419964671135
8535,0.2799740135669708,0.4665890038013458,0.2129330039024353,0.2633180022239685
8536,0.08598800003528595,0.7362250089645386,0.011510999873280525,0.29475200176239014
8537,-0.09310299903154373,0.8551880121231079,-0.17014800012111664,0.4112490117549896
8538,-0.26622501015663147,0.8261269927024841,-0.3304300010204315,0.6347590088844299
8539,-0.4159359931945801,0.8621349930763245,-0.48174500465393066,0.8731449842453003
8540,-0.6084759831428528,1.0,-0.6547240018844604,1.0
8541,-0.7957479953765869,0.9570260047912598,-0.8212530016899109,0.9835010170936584
8542,-1.0,0.8544080257415771,-0.9290900230407715,0.8294519782066345
8543,-0.6446959972381592,0.7118099927902222,-1.0,0.7011680006980896
8544,-0.04889800027012825,0.568340003490448,-0.8602709770202637,0.5632749795913696
8545,0.36155998706817627,0.39076000452041626,-0.31767699122428894,0.3697569966316223
8546,0.5579850077629089,0.2000180035829544,0.20140300691127777,0.14844700694084167
8547,0.6750569939613342,0.02666199952363968,0.5676209926605225,-0.05765200033783913
8548,0.8423590064048767,-0.18047499656677246,0.7170869708061218,-0.27603599429130554
8549,0.9927930235862732,-0.36744898557662964,0.8869730234146118,-0.45576098561286926
8550,1.0,-0.545054018497467,1.0,-0.6438789963722229
8551,0.9846420288085938,-0.7581689953804016,0.869359016418457,-0.862824022769928
8552,0.9812729954719543,-0.9132030010223389,0.7637969851493835,-1.0
8553,0.8639540076255798,-1.0,0.6310830116271973,-0.9848219752311707
8554,0.7172799706459045,-0.6089040040969849,0.5559930205345154,-0.5029590129852295
8555,0.577489972114563,-0.044263001531362534,0.4403750002384186,-0.0704680010676384
8556,0.431335985660553,0.20038600265979767,0.3514240086078644,0.3132439851760864
8557,0.2202720046043396,0.28335800766944885,0.22096699476242065,0.48938998579978943
8558,0.06316299736499786,0.37968799471855164,0.11429200321435928,0.5998420119285583
8559,-0.10385400056838989,0.4370270073413849,-0.0018050000071525574,0.669929027557373
8560,-0.27991899847984314,0.606112003326416,-0.13398399949073792,0.8467580080032349
8561,-0.45622798800468445,0.7813249826431274,-0.25706198811531067,0.9983760118484497
8562,-0.6683850288391113,0.8804960250854492,-0.4339500069618225,1.0
8563,-0.8434789776802063,1.0,-0.5680800080299377,0.8981599807739258
8564,-1.0,0.8765450119972229,-0.7323259711265564,0.7548040151596069
8565,-0.6323390007019043,0.7412149906158447,-0.8361830115318298,0.6042129993438721
8566,-0.09274200350046158,0.5593109726905823,-1.0,0.41182100772857666
8567,0.3490059971809387,0.3862000107765198,-0.6833720207214355,0.24797700345516205
8568,0.5073660016059875,0.1850450038909912,-0.12457700073719025,0.04295099899172783
8569,0.7643219828605652,-0.02754399925470352,0.23012599349021912,-0.16750900447368622
8570,0.8886889815330505,-0.24549299478530884,0.6108850240707397,-0.3787350058555603
8571,0.9313070178031921,-0.48976999521255493,0.874413013458252,-0.6199210286140442
8572,1.0,-0.7319390177726746,1.0,-0.8166199922561646
8573,0.9480990171432495,-1.0,0.8299930095672607,-1.0
8574,0.779928982257843,-0.8307909965515137,0.6653860211372375,-0.6715869903564453
8575,0.6170880198478699,-0.3824320137500763,0.5145440101623535,-0.3386799991130829
8576,0.4734730124473572,0.1204880028963089,0.43215399980545044,-0.055865999311208725
8577,0.2537919878959656,0.46331000328063965,0.2532790005207062,0.1522980034351349
8578,0.07582300156354904,0.6401100158691406,0.11185400187969208,0.30760499835014343
8579,-0.12336000055074692,0.795179009437561,-0.0472479984164238,0.4684930145740509
8580,-0.32113298773765564,0.8900480270385742,-0.2141530066728592,0.5846189856529236
8581,-0.5503569841384888,1.0,-0.3935129940509796,0.7641800045967102
8582,-0.7860900163650513,0.8642669916152954,-0.5365309715270996,1.0
8583,-1.0,0.7015420198440552,-0.6869350075721741,0.7021329998970032
8584,-0.8111230134963989,0.5718899965286255,-0.8364179730415344,0.5708209872245789
8585,-0.02443699911236763,0.4210509955883026,-0.9594939947128296,0.44749999046325684
8586,0.3604319989681244,0.18731600046157837,-1.0,0.24992699921131134
8587,0.5143849849700928,-0.041731998324394226,-0.4788129925727844,0.03553000092506409
8588,0.8733350038528442,-0.2324489951133728,0.0545630007982254,-0.10858099907636642
8589,1.0,-0.43479299545288086,0.41658899188041687,-0.28910499811172485
8590,0.8372380137443542,-0.6436229944229126,0.7667310237884521,-0.4600119888782501
8591,0.7069810032844543,-0.8514379858970642,1.0,-0.5933020114898682
8592,0.5251960158348083,-1.0,0.8370689749717712,-0.741985023021698
8593,0.34637001156806946,-0.61496901512146,0.6595630049705505,-0.8868460059165955
8594,0.21737299859523773,0.18097999691963196,0.5322329998016357,-1.0
8595,0.09819699823856354,0.5703669786453247,0.41209301352500916,-0.7922019958496094
8596,-0.032196998596191406,0.7149909734725952,0.2691670060157776,-0.26047301292419434
8597,-0.19096900522708893,0.8903809785842896,0.12581700086593628,0.21726800501346588
8598,-0.31500399112701416,0.9472730159759521,0.016860999166965485,0.47121500968933105
8599,-0.51910400390625,1.0,-0.152195006608963,0.6428449749946594
8600,-0.705947995185852,0.8966760039329529,-0.3338490128517151,1.0
8601,-0.9059249758720398,0.7207270264625549,-0.5047680139541626,0.6343420147895813
8602,-1.0,0.5694490075111389,-0.6561430096626282,0.5440449714660645
8603,-0.47377899289131165,0.428178995847702,-0.7955589890480042,0.4336090087890625
8604,0.1383419930934906,0.21859100461006165,-1.0,0.2743299901485443
8605,0.4536519944667816,0.038304999470710754,-0.945406973361969,0.1353680044412613
8606,0.77538001537323,-0.12554800510406494,-0.1593029946088791,0.010800999589264393
8607,1.0,-0.3434540033340454,0.293597012758255,-0.15879200398921967
8608,0.8922470211982727,-0.5373150110244751,0.5818279981613159,-0.31593799591064453
8609,0.702314019203186,-0.7539430260658264,0.8707939982414246,-0.48495298624038696
8610,0.5307760238647461,-0.9126399755477905,1.0,-0.6100760102272034
8611,0.36984801292419434,-1.0,0.8555439710617065,-0.7331730127334595
8612,0.18133600056171417,-0.7719240188598633,0.7092750072479248,-0.8436470031738281
8613,0.03366899862885475,-0.1033720001578331,0.5860249996185303,-1.0
8614,-0.06461700052022934,0.3281010091304779,0.48638400435447693,-0.5888190269470215
8615,-0.23520800471305847,0.594685971736908,0.3502019941806793,0.10324300080537796
8616,-0.42708298563957214,0.7483559846878052,0.19844399392604828,0.5724610090255737
8617,-0.6107320189476013,0.8670910000801086,0.054409001022577286,0.8817030191421509
8618,-0.8194630146026611,0.8972150087356567,-0.12762799859046936,1.0
8619,-1.0,1.0,-0.2811659872531891,0.8516929745674133
8620,-0.5776699781417847,0.8342009782791138,-0.4569140076637268,0.6898729801177979
8621,0.12598299980163574,0.6810619831085205,-0.60514897108078,0.5549299716949463
8622,0.36554500460624695,0.46891000866889954,-0.8255789875984192,0.3670389950275421
8623,0.47870200872421265,0.24953100085258484,-1.0,0.17441299557685852
8624,0.596560001373291,-0.00918199960142374,-0.42915400862693787,-0.05431300029158592
8625,0.7630860209465027,-0.2616710066795349,0.17989300191402435,-0.2675189971923828
8626,0.8996639847755432,-0.5154690146446228,0.6695719957351685,-0.48243001103401184
8627,0.9736409783363342,-0.7811369895935059,0.9990869760513306,-0.6861000061035156
8628,1.0,-1.0,1.0,-0.8317790031433105
8629,0.7749969959259033,-0.9254689812660217,0.7450129985809326,-1.0
8630,0.5735679864883423,-0.16667799651622772,0.5359150171279907,-0.6228209733963013
8631,0.35574498772621155,0.37902799248695374,0.313059002161026,-0.2613289952278137
8632,0.10171700268983841,0.6445800065994263,0.06347600370645523,0.059115998446941376
8633,-0.13443799316883087,0.786201000213623,-0.1621450036764145,0.383076012134552
8634,-0.40292200446128845,0.8781759738922119,-0.4127750098705292,0.6055690050125122
8635,-0.6086450219154358,0.9758769869804382,-0.6243240237236023,0.8948079943656921
