frame,LF,RF,RH,LH
68020,0.1899529993534088,0.24044999480247498,-1.0,0.500901997089386
68021,0.38415101170539856,0.03966100141406059,-0.7709180116653442,0.32296299934387207
68022,0.5316950082778931,-0.19366100430488586,-0.1434600055217743,0.11153999716043472
68023,0.6876620054244995,-0.39719098806381226,0.38608500361442566,-0.10034999996423721
68024,0.8676409721374512,-0.6382030248641968,0.7680749893188477,-0.34606999158859253
68025,1.0,-0.9103580117225647,1.0,-0.5835379958152771
68026,0.7767040133476257,-1.0,0.7373420000076294,-0.8476489782333374
68027,0.6205430030822754,-0.5762869715690613,0.5849679708480835,-1.0
68028,0.4484330117702484,-0.022919999435544014,0.4174570143222809,-0.8536009788513184
68029,0.2642349898815155,0.4396960139274597,0.24957799911499023,-0.3669250011444092
68030,0.05498899891972542,0.6541619896888733,0.056352999061346054,-0.08901499956846237
68031,-0.16040000319480896,0.8280760049819946,-0.1556279957294464,0.2908029854297638
68032,-0.42862001061439514,0.9575319886207581,-0.367453008890152,0.5477079749107361
68033,-0.6935330033302307,1.0,-0.5490570068359375,0.8419039845466614
68034,-0.8993430137634277,0.8823540210723877,-0.7117059826850891,1.0
68035,-1.0,0.6769909858703613,-0.8877500295639038,0.8906649947166443
68036,-0.3799450099468231,0.5195599794387817,-1.0,0.710195004940033
68037,0.2693139910697937,0.33744800090789795,-0.9372720122337341,0.5201150178909302
68038,0.6028730273246765,0.18828900158405304,-0.5680840015411377,0.3259960114955902
68039,0.7907270193099976,0.014746000058948994,-0.2556169927120209,0.1256529986858368
68040,0.8875300288200378,-0.17689499258995056,0.07737600058317184,-0.05468900129199028
68041,0.9461939930915833,-0.35175999999046326,0.4034320116043091,-0.22078900039196014
68042,1.0,-0.486162006855011,0.7846130132675171,-0.39990800619125366
68043,0.8911700248718262,-0.67746901512146,1.0,-0.5693870186805725
68044,0.6795989871025085,-0.8665289878845215,0.9319409728050232,-0.7563009858131409
68045,0.5295810103416443,-1.0,0.7904919981956482,-0.8991469740867615
68046,0.44611701369285583,-0.775638997554779,0.7434359788894653,-0.9714810252189636
68047,0.34813401103019714,-0.2143850028514862,0.6503090262413025,-1.0
68048,0.2631320059299469,0.303941011428833,0.5820580124855042,-0.5597829818725586
68049,0.13541799783706665,0.5556650161743164,0.4629819989204407,-0.11578699946403503
68050,0.0457720011472702,0.7219910025596619,0.38055598735809326,0.21129600703716278
68051,-0.09039299935102463,0.7867969870567322,0.2655400037765503,0.42573800683021545
68052,-0.24019700288772583,0.8296279907226562,0.11018200218677521,0.599560022354126
68053,-0.37210598587989807,0.8948619961738586,-0.006041000131517649,0.8442370295524597
68054,-0.554893970489502,0.9369000196456909,-0.1731490045785904,0.9890859723091125
68055,-0.726131021976471,1.0,-0.3153980076313019,1.0
68056,-0.9262409806251526,0.8574420213699341,-0.513338029384613,0.835237979888916
68057,-1.0,0.7162539958953857,-0.6803029775619507,0.6762549877166748
